#1.2
56238	53
Name	Description	Adipose - Subcutaneous	Adipose - Visceral (Omentum)	Adrenal Gland	Artery - Aorta	Artery - Coronary	Artery - Tibial	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar Hemisphere	Brain - Cerebellum	Brain - Cortex	Brain - Frontal Cortex (BA9)	Brain - Hippocampus	Brain - Hypothalamus	Brain - Nucleus accumbens (basal ganglia)	Brain - Putamen (basal ganglia)	Brain - Spinal cord (cervical c-1)	Brain - Substantia nigra	Breast - Mammary Tissue	Cells - EBV-transformed lymphocytes	Cells - Transformed fibroblasts	Cervix - Ectocervix	Cervix - Endocervix	Colon - Sigmoid	Colon - Transverse	Esophagus - Gastroesophageal Junction	Esophagus - Mucosa	Esophagus - Muscularis	Fallopian Tube	Heart - Atrial Appendage	Heart - Left Ventricle	Kidney - Cortex	Liver	Lung	Minor Salivary Gland	Muscle - Skeletal	Nerve - Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin - Not Sun Exposed (Suprapubic)	Skin - Sun Exposed (Lower leg)	Small Intestine - Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ENSG00000123609.6	NMI	6.269	7.584	8.538	4.844	5.689	3.474	5.654	1.727	1.186	1.655	0.4091	0.5107	1.083	1.037	1.455	1.516	1.398	1.448	2.012	2.071	7.098	31.6	5.084	6.84	6.221	7.425	7.655	5.078	7.884	5.2	7.49	1.894	1.403	5.634	5.402	8.272	5.468	1.107	6.091	6.371	2.833	2.742	5.909	4.19	3.394	10.04	17.79	5.22	2.727	6.597	5.4	6.486	19.12
ENSG00000123610.3	TNFAIP6	2.285	2.741	0.1485	1.932	3.046	2.636	0.6592	1.012	0.5205	0.7298	0.05961	0.08145	0.4811	0.4465	0.9061	0.8406	0.5287	1.081	0.5765	1.145	2.882	0.6662	5.757	1.825	2.192	2.547	0.8998	2.451	0.6382	1.64	1.203	3.525	1.242	0.1502	0.0523	3.644	0.7788	0.3274	4.692	0.1275	0.08897	0.1011	0.4909	0.7827	1.032	0.4364	1.772	0.86	11.28	0.4597	0.4127	0.6446	14.64
ENSG00000264684.1	MIR4773-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242113.2	RN7SL124P	0	0.06618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07122	0	0	0	0
ENSG00000080345.13	RIF1	3.682	2.977	2.114	2.672	2.922	3.279	3.562	1.547	1.53	2.003	5.456	5.495	1.996	2.033	1.751	1.61	1.934	1.613	1.774	1.487	3.93	6.212	3.578	3.842	4.036	2.994	2.433	2.885	2.233	2.821	3.638	1.44	1.027	1.649	1.168	3.074	3.145	3.921	4.804	4.772	1.872	2.862	3.031	3.586	3.61	2.922	2.702	2.34	4.561	3.43	4.283	3.359	0.5744
ENSG00000183091.15	NEB	0.1428	0.1378	0.5389	0.1803	0.1493	0.1567	0.06985	0.1499	0.1537	0.3554	0.2713	0.2947	0.2013	0.1615	0.1547	0.2672	0.2566	0.3182	0.1522	0.1947	0.1414	0.09726	0.07819	0.05569	0.05415	0.09607	0.07807	0.1196	0.1062	0.093	0.06863	2.6	0.1668	0.1355	0.1762	0.2169	0.6704	405.5	0.2225	0.08733	0.1119	0.2985	0.2615	0.4981	0.4534	0.2026	0.23	0.09949	0.3055	0.328	0.07511	0.1316	0.0883
ENSG00000162980.12	ARL5A	5.367	5.892	6.197	8.339	6.423	6.618	5.171	3.965	3.696	5.113	5.748	4.237	2.947	4.062	3.939	4.575	5.531	3.994	5.216	4.511	5.104	11.73	5.93	4.961	4.607	4.894	4.067	4.959	6.302	5.4	4.215	7.784	4.755	3.802	2.839	5.859	4.385	5.341	5.09	3.939	2.434	4.502	4.744	9.767	8.852	4.715	3.959	4.039	2.337	5.946	4.565	5.426	0.9754
ENSG00000182389.14	CACNB4	0.5617	0.213	0.3141	0.7679	0.4298	0.4827	0.5937	2.383	4.844	6.775	18.94	15.24	4.08	7.681	2.033	2.476	7.252	5.379	1.31	1.799	0.5155	2.836	0.05095	0.2446	0.3225	0.269	0.1446	0.4545	0.7486	0.4299	0.3156	0.1296	0.05313	0.4647	0.02965	0.5141	1.373	0.03591	0.5747	0.1794	0.1349	1.527	1.251	1.303	0.6628	0.2173	0.2233	0.3546	2.312	0.409	0.263	0.3197	0.04538
ENSG00000225214.1	AC079790.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115145.5	STAM2	5.374	4.992	5.819	6.288	5.819	5.663	7.081	3.374	2.995	3.514	4.084	3.729	2.891	3.488	3.122	3.603	3.493	2.989	4.144	3.588	5.946	5.721	6.466	6.103	7.191	4.955	5.315	4.525	5.349	4.318	6.24	3.462	2.698	4.682	2.546	5.391	6.166	2.286	5.779	6.238	4.031	6.202	6.952	4.97	4.812	5.384	4.751	5.461	8.838	6.166	6.198	5.866	2.002
ENSG00000234272.1	RPL30P2	0.1169	0.0678	0.06622	0.09267	0.06117	0	0.1118	0	0	0	0	0.07619	0	0	0	0	0	0	0	0	0.1224	0.09062	0.03902	0.06988	0.07832	0.07899	0.07528	0.07569	0.06659	0.04997	0.03293	0.06665	0	0.07138	0	0.1358	0.1765	0	0.1642	0.2003	0.06999	0.07954	0.1448	0.1335	0.1029	0.1326	0.07002	0.09814	0.08797	0.1466	0.1721	0.2219	0
ENSG00000199884.1	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157827.15	FMNL2	16.09	13.38	13.53	11.98	12.02	11.91	12.36	28.38	20.48	27.98	26.14	27.77	24.51	21.82	32.3	23.71	26.65	27.38	86.65	43.78	13.63	1.886	10.25	10.53	13.69	8.353	7.022	8.704	4.036	7.762	10.79	4.412	2.218	10.32	1.13	18.46	7.567	5.761	36.98	29.25	6.003	15.96	9.359	5.43	6.045	6.228	11.97	8.807	5.813	23.26	12.52	9.964	0.2883
ENSG00000213197.3	AC012066.1	0.05538	0.09359	0.08456	0.06814	0.06086	0	0.0405	0.2641	0.3278	0.2958	0.3492	0.2989	0.2649	0.3075	0.3508	0.2569	0.2665	0.2999	0.9669	0.4556	0.04291	0.006323	0.02943	0.06796	0	0.07142	0.03122	0.05749	0.05059	0.05173	0.02919	0.1118	0.047	0.1433	0.04719	0.1364	0.06097	0.06911	0.1637	0.1956	0.02079	0.1673	0.1372	0.0392	0.0256	0.02936	0.07907	0.0363	0.1561	0.1206	0.06044	0.08686	0
ENSG00000270776.1	RP11-17G11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196504.11	PRPF40A	9.812	8.929	7.983	7.27	8.063	8.61	9.835	4.187	3.231	3.955	7.251	7.548	3.844	3.65	4.182	4.551	4.02	3.816	5.598	4.641	10.57	22.76	13.26	10.28	10.13	8.205	8.847	7.417	9.815	7.335	10.29	4.522	3.445	6.425	4.209	10.12	8.935	6.093	11.34	10.23	5.147	7.907	9.454	10.4	10.4	10.23	10.66	7.564	12.91	10.06	10.81	9.97	4.348
ENSG00000177917.6	ARL6IP6	5.479	5.345	4.066	3.399	4.229	3.646	4.071	3.6	2.933	3.273	2.525	2.827	2.689	2.49	2.957	3.156	3.097	2.771	4.571	3.591	5.773	10.25	6.942	4.555	5.226	3.474	4.202	3.075	5.429	2.876	4.062	1.902	1.29	2.666	1.365	4.904	4.044	1.476	6.069	5.882	1.914	4.341	4.281	7.218	6.306	4.249	6.472	3.114	7.498	4.339	5.52	6.052	3.034
ENSG00000234932.2	AC009969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226213.1	UBQLN4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01677	0	0	0	0
ENSG00000214025.2	ATP5F1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224612.1	AC011901.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226338.1	AC079150.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227708.1	AC079150.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1195	0	0	0	0
ENSG00000214024.2	AC012501.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242575.1	AC012501.3	0	0	0.04816	0	0	0	0	0	0	0	0	0	0	0	0	0.02721	0	0	0	0	0	0	0	0.02146	0.09709	0.05326	0	0	0	0.02488	0	0	0	0	0	0	0	0	0	0.05359	0	0.02276	0.05844	0	0	0	0	0	1.317	0	0.1384	0	0
ENSG00000227400.2	AC012501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4547	0	0	0	0
ENSG00000200377.1	SNORD56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177519.3	RPRM	0.215	1.954	9.683	0.205	0.06456	0.2458	2.244	8.548	5.133	1.004	0.5177	0.645	5.316	6.757	1.84	8.698	2.395	0.8493	0.9164	1.025	0.1969	0.02333	0	6.113	9.467	10.78	1.396	3.046	0.2308	5.284	2.064	0.07778	0.02115	0.2603	0	0.1426	1.595	0.04388	0.1176	7.673	0.02437	11.89	6.792	0.3451	0.6445	0.09592	1.189	4.929	1.17	0.7925	16.02	1.73	0
ENSG00000236917.1	DNAJA1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144278.10	GALNT13	1.225	0.2978	0.463	0.366	0.1549	1.213	0.1344	4.015	2.625	3.107	13.16	11.35	2.087	3.112	3.662	5.274	3.325	2.937	5.14	3.997	0.4214	0	0.2531	0.1735	0.2334	0.2358	0.08069	0.1046	0.01765	0.07888	0.4103	0.08946	0.01699	0.05481	0.004676	0.3909	0.3227	0.005588	0.1123	0.1465	0.05855	1.076	0.4113	0.1401	0.3026	0.205	0.01047	0.08283	0.2048	0.02457	0.3735	0.09671	0
ENSG00000266512.1	AC008166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212001.2	AC009297.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230251.1	PHBP4	0.01972	0	0	0	0	0	0	0.04856	0.04202	0.06864	0.5662	0.4305	0.06682	0.04709	0.08578	0.0719	0.07282	0.0769	0.1469	0.0891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06014	0	0	0	0	0	0	0.1398	0	0	0	0
ENSG00000224675.1	AC009227.2	0.03444	0	0	0	0	0.02232	0	0.07738	0.02816	0.02864	0.2526	0.3335	0.03314	0.03346	0.03563	0.0546	0.02426	0.01763	0.04152	0.0248	0.00309	0	0	0	0	0.007404	0	0	0	0	0	0	0	0.01511	0	0	0	0	0	0	0	0.7019	0	0	0.01183	0	0	0	0	0	0.006222	0	0
ENSG00000238004.1	AC009227.3	0	0	0	0	0	0	0	0	0	0	0.04145	0.1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223290.1	RNA5SP107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235949.1	AC061961.2	0	0	0	0.1158	0.2891	0.3275	0	0.07837	0.1668	0.04538	1.986	2.114	0.3176	0.3463	0.1176	0.1825	0.03811	0	0.03638	0.02821	0	0	0	0.05502	0	0	0	0	0	0.06527	0.04742	0.5263	0	0.2116	0.08086	0	0	0	0	0	0.1218	1.549	0.0945	0	0	0.2366	0.05029	0	0	0	0	0.04122	0
ENSG00000162989.3	KCNJ3	0.02932	0.01614	0.06616	1.009	2.533	2.659	0.1575	3.269	6.494	0.7336	32.21	22.62	7.264	10.84	5.196	2.706	0.4855	0.3969	0.6967	0.5755	0.01753	0.01027	0	0.33	0.1613	0.07109	0.1723	0.2177	0.007277	0.6208	0.176	7.21	0.09419	1.682	0.2745	0.02115	0.007108	0.02861	0.5669	0.02404	0.2864	6.397	0.8227	0.03051	0.02351	1.945	0.2056	0.1766	0.1298	0.01022	0.04742	0.2827	0.005899
ENSG00000228837.2	CBX3P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04068	0	0	0	0
ENSG00000230991.1	AC092625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529	0	0	0	0
ENSG00000223197.1	RNU6-1001P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232982.1	AC092662.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229701.1	MTND2P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009482	0	0	0	0
ENSG00000227682.1	ATP5A1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08844	0	0	0	0
ENSG00000233709.1	MTND4P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233039.1	MTND5P30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233248.1	MTND6P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229935.1	AC092662.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206718.1	RNU6-546P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226383.1	AC093375.1	0.04218	0.03753	0.01942	0.031	0.06142	0.03888	0.223	0	0	0	0	0	0	0	0	0.01477	0	0	0.01002	0.01223	0.1569	0	0.008532	0.3109	0.3181	0.03897	0.1752	0.0386	0.3502	0.03669	0.1897	0.03684	0.0159	0.04635	0.05607	0.09512	0.3374	0	0.325	0.117	0.2726	0.3052	0.4797	0.3344	0.339	0.1292	0.0219	0.3822	0.2135	0.3626	0.112	0.4645	0
ENSG00000235548.1	AC073551.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153234.9	NR4A2	5.937	19.76	3.249	9.066	6.431	21.23	2.549	1.762	2.201	1.236	11.71	11.05	2.161	2.354	2.574	1.781	0.8493	1.135	2.96	3.039	6.539	1.324	0.6459	5.308	5.169	3.441	2.627	4.27	2.32	2.206	13.52	7.137	0.7737	1.298	1.871	7.309	4.87	1.75	29.65	49.5	2.068	20.45	7.215	5.473	4.93	2.348	1.588	6.929	4.556	5.294	2.683	4.606	1.325
ENSG00000238543.1	snoU13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238481.1	snoU13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115159.11	GPD2	4.66	3.984	2.222	2.354	2.842	2.944	5.441	7.429	7.563	7.835	12.09	6.244	4.909	6.922	6.898	5.365	9.179	6.416	3.729	4.059	5.576	9.73	6.686	3.938	5.164	2.093	5.489	2.353	10.84	2.232	3.552	2.028	1.448	2.863	0.7631	5.384	8.243	5.032	7.233	4.287	2.308	3.815	4.405	6.849	6.671	4.912	3.655	4.151	4.28	5.764	3.037	6.216	1.741
ENSG00000238069.1	RPLP0P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263848.1	AC108057.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213194.3	AC016732.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136542.4	GALNT5	0.03868	0.011	0.01493	1.13	0.5981	0.3278	0.1784	0.005186	0.003876	0.005476	1.903	2.104	0.007383	0.00579	0.01811	0.005493	0.004366	0.004823	0.02137	0.0123	0.1885	0.006369	5.738	0.02269	0.04832	0.04716	2.559	0.02794	2.523	0.0396	0.01436	0.1808	0.02735	0.01083	0.005862	2.101	4.621	0.006093	0.1034	0.02993	0.01262	0.497	0.4336	0.09094	0.129	1.456	0.0324	1.194	0.2066	0.03729	0.007825	1.811	0.0328
ENSG00000222404.1	RN7SKP281	0	0	0	0	0	0	0	0	0	0	0.06761	0.1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07046	0	0	0	0	0	0	0	0	0	0	0	0.2449	0	0	0	0
ENSG00000136541.10	ERMN	0.2457	0.1631	0.05363	0.07826	0.09998	0.2046	0.1654	56.41	12.01	30.46	6.267	6.618	17.36	17.08	76.65	38.03	20.93	53.32	255.5	103.9	0.1882	2.718	0.01181	0.1537	0.1347	0.06376	0.255	0.07493	0.1018	0.07252	0.2777	0.08044	0.04666	0.112	0.06939	0.8224	0.6498	0.03887	0.743	0.03541	0.07256	0.06604	0.1178	0.1765	0.1716	1.532	2.832	0.4668	0.1905	0.1064	0.06407	0.1181	1.402
ENSG00000230562.3	FAM133DP	2.243	1.998	1.984	1.556	1.535	2.14	2.655	0.9622	1.177	1.504	4.022	2.505	1.128	1.832	1.136	1.047	1.429	1.265	1.353	1.128	2.353	4.731	3.516	2.096	2.483	1.93	1.738	2.093	1.842	1.903	2.335	1.175	0.9558	1.141	0.8	1.704	2.284	1.563	2.08	2.495	1.392	1.674	1.767	1.683	1.567	1.95	1.522	1.684	1.585	2.236	2.773	2.241	0.3166
ENSG00000115165.5	CYTIP	2.235	3.769	0.5016	1.475	1.894	2.255	1.641	0.3415	0.1816	0.3036	0.09434	0.08188	0.1492	0.1525	0.3374	0.4655	0.2412	0.2641	1.663	0.6176	1.633	81.26	0.0124	1.735	1.914	0.6396	2.661	0.5308	1.051	0.5818	1.606	1.086	0.3111	1.11	1.099	12.28	3.154	0.2347	2.004	0.3317	0.6951	0.5628	1.437	1.144	1.012	9.064	25.12	5.786	1.436	1.607	0.7233	1.791	91.15
ENSG00000216054.1	AC019201.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123612.11	ACVR1C	4.61	4.227	0.04807	0.04684	0.1624	0.393	0.1223	0.846	0.7995	2.307	0.1886	0.3582	0.792	1.244	0.979	0.7491	2.792	2.108	0.6531	0.5337	2.21	0.02032	0.02964	0.1691	0.3269	0.05829	1.351	0.03547	0.06975	0.0305	0.04453	0.1178	0.02882	0.1016	0.3777	0.08306	0.4078	0.2246	0.3303	1.076	0.2939	2.07	0.09475	0.1187	0.1298	0.5581	0.05677	0.4282	0.2305	0.1153	0.0923	0.1175	0.02279
ENSG00000234584.1	AC019186.1	0.1397	0.1782	0.1283	0.1984	0.1611	0.1313	0.08173	0.2634	0.2826	0.2852	0.7895	0.8319	0.2898	0.2692	0.374	0.311	0.3016	0.3098	0.3966	0.3743	0.1973	0	0.07154	0.1702	0.3359	0.1797	0.09407	0.0971	0.1457	0.09945	0.1006	0.217	0.07982	0.3661	0.7325	0.2338	0.339	0.08782	0.3019	0.4091	0.1118	0.4999	0.722	0.2073	0.1768	0.1252	0.1473	0.1481	0.2861	0.7739	0.2743	0.4595	0.03143
ENSG00000115170.9	ACVR1	10.75	8.523	4.594	11.79	9.118	13.03	9.328	3.298	3.129	4.233	3.288	3.377	2.712	3.097	4.335	3.488	3.761	3.729	3.825	3.902	11.01	0.1172	17.19	11.79	14.68	8.471	4.99	7.802	3.97	8.437	11.03	6.668	3.708	5.782	3.699	8.209	9.702	3.461	8.26	8.862	3.068	6.755	6.267	6.937	7.106	4.834	3.441	5.204	2.429	13.16	12.4	8.994	0.9913
ENSG00000215934.1	AC013731.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007001.8	UPP2	0.0161	0.01903	0.01143	0.01187	0.01504	0.0114	0.01349	0.8642	0.9465	0.6011	0.5516	0.6273	0.8354	0.8774	0.8167	0.44	1.186	0.4067	0.2195	0.3137	0.04279	0	0	0.0266	0.03095	0.01203	0.00744	0.014	0	0.01152	0.07216	0.009405	0	1.25	0.5477	0.01545	0.04858	0	0.04513	0.1681	0.007819	0.1995	0.05575	0.01213	0.01042	0.01081	0.02219	0	0.06168	0.07501	0.02938	0.0288	0
ENSG00000270557.1	RP11-546J1.1	0.2652	0.1145	0.2353	0.3373	0.2915	0.2002	0.3667	0.8952	0.9985	1.014	3.307	3.458	1.036	0.9188	1.22	0.9455	1.112	0.9844	0.8826	0.6757	0.3148	0	0.1284	0.5713	0.6705	0.3416	0.4549	0.2992	0.4044	0.3292	0.2145	0.1394	0.1631	0.4771	0.3267	0.2059	0.8929	0.09563	0.4928	0.8344	0.2285	1.614	0.9391	0.2841	0.3905	0.6659	0.5501	0.4383	0.4478	1.64	0.5333	0.4693	0.06856
ENSG00000251980.1	RNU6-436P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271320.1	RP11-1152H14.1	0.1719	0.1384	0.1752	0.1056	0.09636	0.0797	0.04929	0.4363	0.387	0.373	0.7156	0.7114	0.3359	0.3538	0.4407	0.4586	0.4833	0.2835	0.2974	0.3056	0.2365	0	0.08056	0.113	0.3095	0.0886	0.0832	0.09805	0.05935	0.06645	0.1226	0.2192	0.1141	0.1702	0.1487	0.08242	0.2852	0	0.1632	0.4341	0.1146	0.9798	0.5011	0.2299	0.2164	0.1054	0.08236	0.05507	0.03516	0.5907	0.1833	0.1852	0
ENSG00000228937.1	AC005539.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212410.1	RNU6-932P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231158.1	PTP4A1P1	0	0	0	0	0	0	0	0.06526	0.06577	0.06133	0.03837	0.04861	0.03601	0.04412	0.1002	0.03867	0.1044	0.03253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04364	0	0.038	0	0	0	0	0	0	0.01346	0	0	0	0
ENSG00000237327.1	UPP2-IT1	0	0	0	0	0	0	0	0.131	0.1751	0.1091	0.1697	0.1982	0.2093	0.2022	0.1305	0.1041	0.2323	0.05679	0.04013	0.05715	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1275	0.0998	0	0	0	0	0.0534	0	0.1315	0	0	0	0	0	0	0	0	0	0	0
